PAYMENTS_ID,LOAN_ID,DUE_DATE,PAID_DATE,AMOUNT_PAID,STATUS
PAY17976,LOAN20059,01-01-2023,31-12-2022,92266.31,Paid
PAY17977,LOAN20059,01-02-2023,27-01-2023,92266.31,Paid
PAY17978,LOAN20059,01-03-2023,25-02-2023,92266.31,Paid
PAY17979,LOAN20059,01-04-2023,29-03-2023,92266.31,Paid
PAY17980,LOAN20059,01-05-2023,24-04-2023,92266.31,Paid
PAY17981,LOAN20059,01-06-2023,30-05-2023,92266.31,Paid
PAY17982,LOAN20059,01-07-2023,26-06-2023,92266.31,Paid
PAY17983,LOAN20059,01-08-2023,27-07-2023,92266.31,Paid
PAY17984,LOAN20059,01-09-2023,27-08-2023,92266.31,Paid
PAY17985,LOAN20059,01-10-2023,25-09-2023,92266.31,Paid
PAY17986,LOAN20059,01-11-2023,26-10-2023,92266.31,Paid
PAY17987,LOAN20059,01-12-2023,01-12-2023,92266.31,Paid
PAY17988,LOAN20059,01-01-2024,30-12-2023,92266.31,Paid
PAY17989,LOAN20059,01-02-2024,23-01-2024,92266.31,Paid
PAY17990,LOAN20059,01-03-2024,22-02-2024,92266.31,Paid
PAY17991,LOAN20059,01-04-2024,29-03-2024,92266.31,Paid
PAY17992,LOAN20059,01-05-2024,25-04-2024,92266.31,Paid
PAY17993,LOAN20059,01-06-2024,23-05-2024,92266.31,Paid
PAY17994,LOAN20059,01-07-2024,02-07-2024,92266.31,Paid
PAY17995,LOAN20059,01-08-2024,23-07-2024,92266.31,Paid
PAY17996,LOAN20059,01-09-2024,27-08-2024,92266.31,Paid
PAY17997,LOAN20059,01-10-2024,21-09-2024,92266.31,Paid
PAY14212,LOAN20062,01-06-2024,24-05-2024,2861.19,Paid
PAY14213,LOAN20062,01-07-2024,22-06-2024,2861.19,Paid
PAY14214,LOAN20062,01-08-2024,23-07-2024,2861.19,Paid
PAY14215,LOAN20062,01-09-2024,28-08-2024,2861.19,Paid
PAY14216,LOAN20062,01-10-2024,22-09-2024,2861.19,Paid
PAY14217,LOAN20062,01-11-2024,28-10-2024,2861.19,Paid
PAY14218,LOAN20062,01-12-2024,01-12-2024,2861.19,Paid
PAY14219,LOAN20062,01-01-2025,30-12-2024,2861.19,Paid
PAY14220,LOAN20062,01-02-2025,30-01-2025,2861.19,Paid
PAY14221,LOAN20062,01-03-2025,28-02-2025,2861.19,Paid
PAY14222,LOAN20062,01-04-2025,01-04-2025,2861.19,Paid
PAY14223,LOAN20062,01-05-2025,26-04-2025,2861.19,Paid
PAY14224,LOAN20062,01-06-2025,26-05-2025,2861.19,Paid
PAY17998,LOAN20067,01-04-2022,31-03-2022,67848.58,Paid
PAY17999,LOAN20067,01-05-2022,26-04-2022,67848.58,Paid
PAY18000,LOAN20067,01-06-2022,25-05-2022,67848.58,Paid
PAY18001,LOAN20067,01-07-2022,23-06-2022,67848.58,Paid
PAY18002,LOAN20067,01-08-2022,23-07-2022,67848.58,Paid
PAY18003,LOAN20067,01-09-2022,25-08-2022,67848.58,Paid
PAY18004,LOAN20067,01-10-2022,23-09-2022,67848.58,Paid
PAY18005,LOAN20067,01-11-2022,30-10-2022,67848.58,Paid
PAY18006,LOAN20067,01-12-2022,22-11-2022,67848.58,Paid
PAY18007,LOAN20067,01-01-2023,02-01-2023,67848.58,Paid
PAY18008,LOAN20067,01-02-2023,30-01-2023,67848.58,Paid
PAY18009,LOAN20067,01-03-2023,21-02-2023,67848.58,Paid
PAY18010,LOAN20067,01-04-2023,22-03-2023,67848.58,Paid
PAY18011,LOAN20067,01-05-2023,22-04-2023,67848.58,Paid
PAY18012,LOAN20067,01-06-2023,31-05-2023,67848.58,Paid
PAY18013,LOAN20067,01-07-2023,21-06-2023,67848.58,Paid
PAY18014,LOAN20067,01-08-2023,27-07-2023,67848.58,Paid
PAY18015,LOAN20067,01-09-2023,26-08-2023,67848.58,Paid
PAY18016,LOAN20067,01-10-2023,01-10-2023,67114.04165,Partial
PAY18017,LOAN20067,01-11-2023,29-10-2023,67848.58,Paid
PAY18018,LOAN20067,01-12-2023,23-11-2023,67848.58,Paid
PAY18019,LOAN20067,01-01-2024,27-12-2023,67848.58,Paid
PAY18020,LOAN20067,01-02-2024,22-01-2024,67848.58,Paid
PAY18021,LOAN20067,01-03-2024,01-03-2024,67848.58,Paid
PAY16145,LOAN20068,01-06-2023,22-05-2023,81293.12,Paid
PAY16146,LOAN20068,01-07-2023,02-07-2023,81293.12,Paid
PAY16147,LOAN20068,01-08-2023,28-07-2023,81293.12,Paid
PAY16148,LOAN20068,01-09-2023,02-09-2023,81293.12,Paid
PAY16149,LOAN20068,01-10-2023,28-09-2023,81293.12,Paid
PAY16150,LOAN20068,01-11-2023,02-11-2023,81293.12,Paid
PAY16151,LOAN20068,01-12-2023,27-11-2023,81293.12,Paid
PAY16152,LOAN20068,01-01-2024,28-12-2023,81293.12,Paid
PAY16153,LOAN20068,01-02-2024,02-02-2024,81293.12,Paid
PAY16154,LOAN20068,01-03-2024,21-02-2024,81293.12,Paid
PAY16155,LOAN20068,01-04-2024,23-03-2024,81293.12,Paid
PAY16156,LOAN20068,01-05-2024,22-04-2024,81293.12,Paid
PAY16157,LOAN20068,01-06-2024,28-05-2024,81293.12,Paid
PAY16158,LOAN20068,01-07-2024,24-06-2024,81293.12,Paid
PAY16159,LOAN20068,01-08-2024,30-07-2024,81293.12,Paid
PAY16160,LOAN20068,01-09-2024,02-09-2024,81293.12,Paid
PAY16161,LOAN20068,01-10-2024,02-10-2024,81293.12,Paid
PAY16162,LOAN20068,01-11-2024,22-10-2024,81293.12,Paid
PAY16163,LOAN20068,01-12-2024,01-12-2024,81293.12,Paid
PAY16164,LOAN20068,01-01-2025,02-01-2025,81293.12,Paid
PAY16165,LOAN20068,01-02-2025,22-01-2025,81293.12,Paid
PAY16166,LOAN20068,01-03-2025,04-03-2025,81293.12,Late
PAY16167,LOAN20068,01-04-2025,26-03-2025,81293.12,Paid
PAY16168,LOAN20068,01-05-2025,23-04-2025,81293.12,Paid
PAY16169,LOAN20068,01-06-2025,01-06-2025,81293.12,Paid
PAY10838,LOAN20071,01-09-2022,08-11-2022,56054.98,Late
PAY10839,LOAN20071,01-10-2022,01-10-2022,56054.98,Bounced
PAY10840,LOAN20071,01-11-2022,,0,Skipped
PAY10841,LOAN20071,01-12-2022,06-01-2023,56054.98,Late
PAY10842,LOAN20071,01-01-2023,23-03-2023,56054.98,Late
PAY10843,LOAN20071,01-02-2023,22-03-2023,56054.98,Late
PAY10844,LOAN20071,01-03-2023,,0,Skipped
PAY10845,LOAN20071,01-04-2023,09-04-2023,25487.39435,Partial
PAY10846,LOAN20071,01-05-2023,11-05-2023,45908.70297,Partial
PAY10847,LOAN20071,01-06-2023,05-06-2023,26026.43416,Partial
PAY10848,LOAN20071,01-07-2023,10-07-2023,24607.9427,Partial
PAY10849,LOAN20071,01-08-2023,06-08-2023,27740.12844,Partial
PAY10850,LOAN20071,01-09-2023,,0,Skipped
PAY10851,LOAN20071,01-10-2023,30-09-2023,56054.98,Paid
PAY10852,LOAN20071,01-11-2023,03-11-2023,56054.98,Paid
PAY10853,LOAN20071,01-12-2023,,0,Skipped
PAY10854,LOAN20071,01-01-2024,03-01-2024,56054.98,Bounced
PAY10855,LOAN20071,01-02-2024,07-02-2024,31303.39697,Partial
PAY10856,LOAN20071,01-03-2024,02-03-2024,56054.98,Bounced
PAY10857,LOAN20071,01-04-2024,13-04-2024,26623.60854,Partial
PAY10858,LOAN20071,01-05-2024,23-07-2024,56054.98,Late
PAY10859,LOAN20071,01-06-2024,02-06-2024,56054.98,Paid
PAY10860,LOAN20071,01-07-2024,05-07-2024,56054.98,Bounced
PAY10861,LOAN20071,01-08-2024,15-08-2024,18025.04497,Partial
PAY10862,LOAN20071,01-09-2024,04-09-2024,56054.98,Bounced
PAY10863,LOAN20071,01-10-2024,,0,Skipped
PAY10864,LOAN20071,01-11-2024,,0,Skipped
PAY10865,LOAN20071,01-12-2024,02-12-2024,56054.98,Bounced
PAY10866,LOAN20071,01-01-2025,05-01-2025,56054.98,Bounced
PAY10867,LOAN20071,01-02-2025,11-02-2025,32977.82617,Partial
PAY10868,LOAN20071,01-03-2025,18-04-2025,56054.98,Late
PAY10869,LOAN20071,01-04-2025,07-04-2025,56054.98,Bounced
PAY10870,LOAN20071,01-05-2025,,0,Skipped
PAY10871,LOAN20071,01-06-2025,22-07-2025,56054.98,Late
PAY07416,LOAN20073,01-06-2025,26-05-2025,19557.58,Paid
PAY18052,LOAN20077,01-08-2021,24-07-2021,116343.78,Paid
PAY18053,LOAN20077,01-09-2021,22-08-2021,116343.78,Paid
PAY18054,LOAN20077,01-10-2021,25-09-2021,116343.78,Paid
PAY18055,LOAN20077,01-11-2021,26-10-2021,116343.78,Paid
PAY18056,LOAN20077,01-12-2021,23-11-2021,116343.78,Paid
PAY18057,LOAN20077,01-01-2022,24-12-2021,116343.78,Paid
PAY18058,LOAN20077,01-02-2022,27-01-2022,116343.78,Paid
PAY18059,LOAN20077,01-03-2022,28-02-2022,116343.78,Paid
PAY18060,LOAN20077,01-04-2022,22-03-2022,116343.78,Paid
PAY18061,LOAN20077,01-05-2022,29-04-2022,116343.78,Paid
PAY18062,LOAN20077,01-06-2022,28-05-2022,116343.78,Paid
PAY18063,LOAN20077,01-07-2022,24-06-2022,116343.78,Paid
PAY18064,LOAN20077,01-08-2022,29-07-2022,116343.78,Paid
PAY18065,LOAN20077,01-09-2022,23-08-2022,116343.78,Paid
PAY18066,LOAN20077,01-10-2022,21-09-2022,116343.78,Paid
PAY18067,LOAN20077,01-11-2022,29-10-2022,116343.78,Paid
PAY18068,LOAN20077,01-12-2022,26-11-2022,116343.78,Paid
PAY18069,LOAN20077,01-01-2023,23-12-2022,116343.78,Paid
PAY18070,LOAN20077,01-02-2023,31-01-2023,116343.78,Paid
PAY18071,LOAN20077,01-03-2023,27-02-2023,116343.78,Paid
PAY18072,LOAN20077,01-04-2023,23-03-2023,116343.78,Paid
PAY18073,LOAN20077,01-05-2023,30-04-2023,116343.78,Paid
PAY18074,LOAN20077,01-06-2023,23-05-2023,116343.78,Paid
PAY18075,LOAN20077,01-07-2023,28-06-2023,116343.78,Paid
PAY03394,LOAN20078,01-06-2025,03-06-2025,32760.71,Bounced
PAY00560,LOAN20079,01-04-2025,27-03-2025,28712.83,Paid
PAY00561,LOAN20079,01-05-2025,25-04-2025,28712.83,Paid
PAY00562,LOAN20079,01-06-2025,26-05-2025,28712.83,Paid
PAY00511,LOAN20090,01-09-2024,26-08-2024,49638.4,Paid
PAY00512,LOAN20090,01-10-2024,26-09-2024,49638.4,Paid
PAY00513,LOAN20090,01-11-2024,23-10-2024,49638.4,Paid
PAY00514,LOAN20090,01-12-2024,26-11-2024,49638.4,Paid
PAY00515,LOAN20090,01-01-2025,24-12-2024,49638.4,Paid
PAY00516,LOAN20090,01-02-2025,30-01-2025,49638.4,Paid
PAY00517,LOAN20090,01-03-2025,23-02-2025,49638.4,Paid
PAY00518,LOAN20090,01-04-2025,29-03-2025,49638.4,Paid
PAY00519,LOAN20090,01-05-2025,24-04-2025,49638.4,Paid
PAY00520,LOAN20090,01-06-2025,30-05-2025,49638.4,Paid
PAY12503,LOAN20093,01-04-2024,29-03-2024,9154.42,Paid
PAY12504,LOAN20093,01-05-2024,,0,Skipped
PAY12505,LOAN20093,01-06-2024,12-06-2024,3270.058119,Partial
PAY12506,LOAN20093,01-07-2024,02-07-2024,4859.448545,Partial
PAY12507,LOAN20093,01-08-2024,07-08-2024,9154.42,Bounced
PAY12508,LOAN20093,01-09-2024,07-09-2024,9154.42,Bounced
PAY12509,LOAN20093,01-10-2024,11-10-2024,7720.288504,Partial
PAY12510,LOAN20093,01-11-2024,03-11-2024,9154.42,Bounced
PAY12511,LOAN20093,01-12-2024,20-01-2025,9154.42,Late
PAY12512,LOAN20093,01-01-2025,03-01-2025,7827.436933,Partial
PAY12513,LOAN20093,01-02-2025,,0,Skipped
PAY12514,LOAN20093,01-03-2025,12-03-2025,6306.757463,Partial
PAY12515,LOAN20093,01-04-2025,,0,Skipped
PAY12516,LOAN20093,01-05-2025,03-05-2025,9154.42,Paid
PAY12517,LOAN20093,01-06-2025,27-05-2025,9154.42,Paid
PAY08557,LOAN20094,01-08-2023,,0,Skipped
PAY08558,LOAN20094,01-09-2023,07-10-2023,25690.24,Late
PAY08559,LOAN20094,01-10-2023,,0,Skipped
PAY08560,LOAN20094,01-11-2023,02-11-2023,10813.88594,Partial
PAY08561,LOAN20094,01-12-2023,02-12-2023,25690.24,Bounced
PAY08562,LOAN20094,01-01-2024,05-01-2024,25690.24,Bounced
PAY08563,LOAN20094,01-02-2024,03-02-2024,25690.24,Bounced
PAY08564,LOAN20094,01-03-2024,03-03-2024,25690.24,Bounced
PAY08565,LOAN20094,01-04-2024,03-04-2024,25690.24,Bounced
PAY08566,LOAN20094,01-05-2024,20-07-2024,25690.24,Late
PAY08567,LOAN20094,01-06-2024,01-06-2024,18019.49479,Partial
PAY08568,LOAN20094,01-07-2024,29-07-2024,25690.24,Late
PAY08569,LOAN20094,01-08-2024,15-08-2024,15389.50437,Partial
PAY08570,LOAN20094,01-09-2024,10-09-2024,14257.61898,Partial
PAY08571,LOAN20094,01-10-2024,26-11-2024,25690.24,Late
PAY08572,LOAN20094,01-11-2024,,0,Skipped
PAY08573,LOAN20094,01-12-2024,07-12-2024,25690.24,Bounced
PAY08574,LOAN20094,01-01-2025,,0,Skipped
PAY08575,LOAN20094,01-02-2025,,0,Skipped
PAY08576,LOAN20094,01-03-2025,,0,Skipped
PAY08577,LOAN20094,01-04-2025,06-04-2025,23073.22814,Partial
PAY08578,LOAN20094,01-05-2025,14-06-2025,25690.24,Late
PAY08579,LOAN20094,01-06-2025,02-06-2025,25690.24,Paid
PAY08025,LOAN20096,01-06-2023,04-06-2023,47539.69,Bounced
PAY08026,LOAN20096,01-07-2023,11-09-2023,47539.69,Late
PAY08027,LOAN20096,01-08-2023,03-08-2023,47539.69,Bounced
PAY08028,LOAN20096,01-09-2023,10-09-2023,47539.69,Late
PAY08029,LOAN20096,01-10-2023,31-10-2023,47539.69,Late
PAY08030,LOAN20096,01-11-2023,,0,Skipped
PAY08031,LOAN20096,01-12-2023,02-12-2023,47539.69,Bounced
PAY08032,LOAN20096,01-01-2024,20-02-2024,47539.69,Late
PAY08033,LOAN20096,01-02-2024,13-02-2024,29884.85464,Partial
PAY08034,LOAN20096,01-03-2024,01-03-2024,47539.69,Paid
PAY08035,LOAN20096,01-04-2024,14-05-2024,47539.69,Late
PAY08036,LOAN20096,01-05-2024,04-05-2024,47539.69,Bounced
PAY08037,LOAN20096,01-06-2024,07-06-2024,37730.50428,Partial
PAY08038,LOAN20096,01-07-2024,02-07-2024,47539.69,Bounced
PAY08039,LOAN20096,01-08-2024,06-08-2024,47539.69,Bounced
PAY08040,LOAN20096,01-09-2024,,0,Skipped
PAY08041,LOAN20096,01-10-2024,02-10-2024,47539.69,Bounced
PAY08042,LOAN20096,01-11-2024,,0,Skipped
PAY08043,LOAN20096,01-12-2024,21-12-2024,47539.69,Late
PAY08044,LOAN20096,01-01-2025,13-03-2025,47539.69,Late
PAY08045,LOAN20096,01-02-2025,,0,Skipped
PAY08046,LOAN20096,01-03-2025,16-05-2025,47539.69,Late
PAY08047,LOAN20096,01-04-2025,23-04-2025,47539.69,Late
PAY08048,LOAN20096,01-05-2025,04-05-2025,47539.69,Bounced
PAY08049,LOAN20096,01-06-2025,,0,Skipped
PAY14433,LOAN20099,01-02-2023,05-02-2023,71341.29,Bounced
PAY14434,LOAN20099,01-03-2023,27-02-2023,71341.29,Paid
PAY14435,LOAN20099,01-04-2023,04-04-2023,52103.57725,Partial
PAY14436,LOAN20099,01-05-2023,,0,Skipped
PAY14437,LOAN20099,01-06-2023,04-06-2023,42415.7022,Partial
PAY14438,LOAN20099,01-07-2023,01-07-2023,71341.29,Paid
PAY14439,LOAN20099,01-08-2023,,0,Skipped
PAY14440,LOAN20099,01-09-2023,10-09-2023,38164.61476,Partial
PAY14441,LOAN20099,01-10-2023,07-10-2023,33846.1059,Partial
PAY14442,LOAN20099,01-11-2023,29-01-2024,71341.29,Late
PAY14443,LOAN20099,01-12-2023,02-12-2023,71341.29,Bounced
PAY14444,LOAN20099,01-01-2024,04-01-2024,71341.29,Bounced
PAY14445,LOAN20099,01-02-2024,,0,Skipped
PAY14446,LOAN20099,01-03-2024,,0,Skipped
PAY14447,LOAN20099,01-04-2024,,0,Skipped
PAY14448,LOAN20099,01-05-2024,,0,Skipped
PAY14449,LOAN20099,01-06-2024,02-06-2024,71341.29,Paid
PAY14450,LOAN20099,01-07-2024,08-07-2024,35138.51253,Partial
PAY14451,LOAN20099,01-08-2024,24-09-2024,71341.29,Late
PAY14452,LOAN20099,01-09-2024,13-09-2024,43721.56109,Partial
PAY14453,LOAN20099,01-10-2024,06-10-2024,71341.29,Late
PAY14454,LOAN20099,01-11-2024,09-11-2024,71341.29,Late
PAY14455,LOAN20099,01-12-2024,06-12-2024,71341.29,Bounced
PAY14456,LOAN20099,01-01-2025,27-12-2024,71341.29,Paid
PAY14457,LOAN20099,01-02-2025,13-04-2025,71341.29,Late
PAY14458,LOAN20099,01-03-2025,19-03-2025,71341.29,Late
PAY14459,LOAN20099,01-04-2025,18-04-2025,71341.29,Late
PAY14460,LOAN20099,01-05-2025,28-04-2025,71341.29,Paid
PAY14461,LOAN20099,01-06-2025,10-06-2025,44194.93808,Partial
PAY00352,LOAN20101,01-09-2021,06-09-2021,35417.83,Bounced
PAY00353,LOAN20101,01-10-2021,,0,Skipped
PAY00354,LOAN20101,01-11-2021,14-11-2021,26485.49627,Partial
PAY00355,LOAN20101,01-12-2021,15-12-2021,20295.3607,Partial
PAY00356,LOAN20101,01-01-2022,02-01-2022,35417.83,Bounced
PAY00357,LOAN20101,01-02-2022,06-02-2022,35417.83,Bounced
PAY00358,LOAN20101,01-03-2022,,0,Skipped
PAY00359,LOAN20101,01-04-2022,06-04-2022,35417.83,Bounced
PAY00360,LOAN20101,01-05-2022,17-06-2022,35417.83,Late
PAY00361,LOAN20101,01-06-2022,01-06-2022,14052.52856,Partial
PAY00362,LOAN20101,01-07-2022,02-07-2022,20495.92119,Partial
PAY00363,LOAN20101,01-08-2022,05-08-2022,35417.83,Bounced
PAY00364,LOAN20101,01-09-2022,12-09-2022,28695.68484,Partial
PAY00365,LOAN20101,01-10-2022,04-10-2022,35417.83,Bounced
PAY00366,LOAN20101,01-11-2022,06-11-2022,35417.83,Bounced
PAY00367,LOAN20101,01-12-2022,,0,Skipped
PAY00368,LOAN20101,01-01-2023,,0,Skipped
PAY00369,LOAN20101,01-02-2023,15-02-2023,11291.48444,Partial
PAY00370,LOAN20101,01-03-2023,,0,Skipped
PAY00371,LOAN20101,01-04-2023,05-04-2023,35417.83,Bounced
PAY00372,LOAN20101,01-05-2023,04-05-2023,35417.83,Bounced
PAY00373,LOAN20101,01-06-2023,02-06-2023,35417.83,Bounced
PAY00374,LOAN20101,01-07-2023,,0,Skipped
PAY00375,LOAN20101,01-08-2023,,0,Skipped
PAY00376,LOAN20101,01-09-2023,05-11-2023,35417.83,Late
PAY00377,LOAN20101,01-10-2023,03-11-2023,35417.83,Late
PAY00378,LOAN20101,01-11-2023,24-11-2023,35417.83,Late
PAY00379,LOAN20101,01-12-2023,11-12-2023,27481.25828,Partial
PAY00380,LOAN20101,01-01-2024,14-01-2024,24403.20964,Partial
PAY00381,LOAN20101,01-02-2024,,0,Skipped
PAY00382,LOAN20101,01-03-2024,07-03-2024,35417.83,Bounced
PAY00383,LOAN20101,01-04-2024,,0,Skipped
PAY00384,LOAN20101,01-05-2024,11-05-2024,30439.37358,Partial
PAY00385,LOAN20101,01-06-2024,25-07-2024,35417.83,Late
PAY00386,LOAN20101,01-07-2024,20-09-2024,35417.83,Late
PAY00387,LOAN20101,01-08-2024,13-08-2024,35417.83,Late
PAY00388,LOAN20101,01-09-2024,08-09-2024,35417.83,Late
PAY00389,LOAN20101,01-10-2024,14-12-2024,35417.83,Late
PAY00390,LOAN20101,01-11-2024,05-11-2024,35417.83,Bounced
PAY00391,LOAN20101,01-12-2024,,0,Skipped
PAY00392,LOAN20101,01-01-2025,,0,Skipped
PAY00393,LOAN20101,01-02-2025,05-02-2025,35417.83,Bounced
PAY00394,LOAN20101,01-03-2025,27-05-2025,35417.83,Late
PAY00395,LOAN20101,01-04-2025,23-04-2025,35417.83,Late
PAY00396,LOAN20101,01-05-2025,25-07-2025,35417.83,Late
PAY00397,LOAN20101,01-06-2025,13-06-2025,29369.95478,Partial
PAY09688,LOAN20103,01-04-2023,31-03-2023,3549.79,Paid
PAY09689,LOAN20103,01-05-2023,02-05-2023,3549.79,Paid
PAY09690,LOAN20103,01-06-2023,01-06-2023,3549.79,Paid
PAY09691,LOAN20103,01-07-2023,28-06-2023,3549.79,Paid
PAY09692,LOAN20103,01-08-2023,02-08-2023,3549.79,Paid
PAY09693,LOAN20103,01-09-2023,24-08-2023,3549.79,Paid
PAY09694,LOAN20103,01-10-2023,01-10-2023,3549.79,Paid
PAY09695,LOAN20103,01-11-2023,29-10-2023,3549.79,Paid
PAY09696,LOAN20103,01-12-2023,23-11-2023,3549.79,Paid
PAY09697,LOAN20103,01-01-2024,25-12-2023,3549.79,Paid
PAY09698,LOAN20103,01-02-2024,22-01-2024,3549.79,Paid
PAY09699,LOAN20103,01-03-2024,24-02-2024,3549.79,Paid
PAY09700,LOAN20103,01-04-2024,01-04-2024,3549.79,Paid
PAY09701,LOAN20103,01-05-2024,01-05-2024,3549.79,Paid
PAY09702,LOAN20103,01-06-2024,01-06-2024,3549.79,Paid
PAY09703,LOAN20103,01-07-2024,29-06-2024,3549.79,Paid
PAY09704,LOAN20103,01-08-2024,31-07-2024,3549.79,Paid
PAY09705,LOAN20103,01-09-2024,22-08-2024,3549.79,Paid
PAY09706,LOAN20103,01-10-2024,27-09-2024,3549.79,Paid
PAY09707,LOAN20103,01-11-2024,02-11-2024,3549.79,Paid
PAY09708,LOAN20103,01-12-2024,28-11-2024,3549.79,Paid
PAY09709,LOAN20103,01-01-2025,01-01-2025,3549.79,Paid
PAY09710,LOAN20103,01-02-2025,24-01-2025,3549.79,Paid
PAY09711,LOAN20103,01-03-2025,26-02-2025,3549.79,Paid
PAY09712,LOAN20103,01-04-2025,22-03-2025,3549.79,Paid
PAY09713,LOAN20103,01-05-2025,02-05-2025,3549.79,Paid
PAY09714,LOAN20103,01-06-2025,01-06-2025,3549.79,Paid
PAY16563,LOAN20105,01-06-2025,06-06-2025,80833.34949,Partial
PAY13545,LOAN20110,01-02-2025,28-01-2025,29239.98,Paid
PAY13546,LOAN20110,01-03-2025,28-02-2025,29239.98,Paid
PAY13547,LOAN20110,01-04-2025,30-03-2025,29239.98,Paid
PAY13548,LOAN20110,01-05-2025,25-04-2025,29239.98,Paid
PAY13549,LOAN20110,01-06-2025,26-05-2025,29239.98,Paid
PAY13347,LOAN20112,01-04-2023,29-03-2023,64230.62,Paid
PAY13348,LOAN20112,01-05-2023,21-05-2023,64230.62,Late
PAY13349,LOAN20112,01-06-2023,,0,Skipped
PAY13350,LOAN20112,01-07-2023,,0,Skipped
PAY13351,LOAN20112,01-08-2023,15-08-2023,21535.4232,Partial
PAY13352,LOAN20112,01-09-2023,09-09-2023,45054.1653,Partial
PAY13353,LOAN20112,01-10-2023,16-10-2023,64230.62,Late
PAY13354,LOAN20112,01-11-2023,31-10-2023,64230.62,Paid
PAY13355,LOAN20112,01-12-2023,10-12-2023,28100.39801,Partial
PAY13356,LOAN20112,01-01-2024,,0,Skipped
PAY13357,LOAN20112,01-02-2024,18-03-2024,64230.62,Late
PAY13358,LOAN20112,01-03-2024,22-05-2024,64230.62,Late
PAY13359,LOAN20112,01-04-2024,17-05-2024,64230.62,Late
PAY13360,LOAN20112,01-05-2024,06-05-2024,64230.62,Bounced
PAY13361,LOAN20112,01-06-2024,,0,Skipped
PAY13362,LOAN20112,01-07-2024,,0,Skipped
PAY13363,LOAN20112,01-08-2024,01-08-2024,64230.62,Paid
PAY13364,LOAN20112,01-09-2024,,0,Skipped
PAY13365,LOAN20112,01-10-2024,,0,Skipped
PAY13366,LOAN20112,01-11-2024,,0,Skipped
PAY13367,LOAN20112,01-12-2024,07-12-2024,64230.62,Bounced
PAY13368,LOAN20112,01-01-2025,,0,Skipped
PAY13369,LOAN20112,01-02-2025,,0,Skipped
PAY13370,LOAN20112,01-03-2025,08-05-2025,64230.62,Late
PAY13371,LOAN20112,01-04-2025,13-04-2025,41674.0068,Partial
PAY13372,LOAN20112,01-05-2025,,0,Skipped
PAY13373,LOAN20112,01-06-2025,04-07-2025,64230.62,Late
PAY00991,LOAN20114,01-02-2022,23-01-2022,23840.62,Paid
PAY00992,LOAN20114,01-03-2022,22-02-2022,23840.62,Paid
PAY00993,LOAN20114,01-04-2022,31-03-2022,23840.62,Paid
PAY00994,LOAN20114,01-05-2022,24-04-2022,23840.62,Paid
PAY00995,LOAN20114,01-06-2022,30-05-2022,23840.62,Paid
PAY00996,LOAN20114,01-07-2022,24-06-2022,23840.62,Paid
PAY00997,LOAN20114,01-08-2022,31-07-2022,23840.62,Paid
PAY00998,LOAN20114,01-09-2022,02-09-2022,23840.62,Late
PAY00999,LOAN20114,01-10-2022,29-09-2022,23840.62,Paid
PAY01000,LOAN20114,01-11-2022,02-11-2022,23840.62,Paid
PAY01001,LOAN20114,01-12-2022,26-11-2022,23840.62,Paid
PAY01002,LOAN20114,01-01-2023,27-12-2022,23840.62,Paid
PAY01003,LOAN20114,01-02-2023,27-01-2023,23840.62,Paid
PAY01004,LOAN20114,01-03-2023,25-02-2023,23840.62,Paid
PAY01005,LOAN20114,01-04-2023,25-03-2023,23840.62,Paid
PAY01006,LOAN20114,01-05-2023,02-05-2023,23840.62,Paid
PAY01007,LOAN20114,01-06-2023,26-05-2023,23840.62,Paid
PAY01008,LOAN20114,01-07-2023,30-06-2023,23840.62,Paid
PAY01009,LOAN20114,01-08-2023,30-07-2023,23840.62,Paid
PAY01010,LOAN20114,01-09-2023,29-08-2023,23840.62,Paid
PAY01011,LOAN20114,01-10-2023,24-09-2023,23840.62,Paid
PAY01012,LOAN20114,01-11-2023,25-10-2023,23840.62,Paid
PAY01013,LOAN20114,01-12-2023,25-11-2023,23840.62,Paid
PAY01014,LOAN20114,01-01-2024,02-01-2024,23840.62,Paid
PAY01015,LOAN20114,01-02-2024,26-01-2024,23840.62,Paid
PAY01016,LOAN20114,01-03-2024,25-02-2024,23840.62,Paid
PAY01017,LOAN20114,01-04-2024,01-04-2024,23840.62,Paid
PAY01018,LOAN20114,01-05-2024,01-05-2024,23840.62,Paid
PAY01019,LOAN20114,01-06-2024,25-05-2024,23840.62,Paid
PAY01020,LOAN20114,01-07-2024,25-06-2024,23840.62,Paid
PAY01021,LOAN20114,01-08-2024,24-07-2024,23840.62,Paid
PAY01022,LOAN20114,01-09-2024,23-08-2024,23840.62,Paid
PAY01023,LOAN20114,01-10-2024,22-09-2024,23840.62,Paid
PAY01024,LOAN20114,01-11-2024,30-10-2024,23840.62,Paid
PAY01025,LOAN20114,01-12-2024,22-11-2024,23840.62,Paid
PAY01026,LOAN20114,01-01-2025,28-12-2024,23840.62,Paid
PAY01027,LOAN20114,01-02-2025,24-01-2025,23840.62,Paid
PAY01028,LOAN20114,01-03-2025,02-03-2025,23840.62,Paid
PAY01029,LOAN20114,01-04-2025,23-03-2025,23840.62,Paid
PAY01030,LOAN20114,01-05-2025,21-04-2025,23840.62,Paid
PAY01031,LOAN20114,01-06-2025,30-05-2025,23840.62,Paid
PAY18090,LOAN20116,01-06-2023,28-05-2023,32813.73,Paid
