LOAN_ID,CUSTOMER_ID,LOAN_AMOUNT,LOAN_TYPE,RATE_OF_INTEREST,EMI,TERM_MONTHS,LOAN_STATUS,ISSUE_DATE
LOAN21186,CUST10157,"29,44,544.00",Asset,9,"66,515.41",54,Closed,11-07-2024
LOAN21187,CUST10098,"10,34,628.00",Business,13,"26,129.14",52,Active,15-02-2025
LOAN21188,CUST10360,"26,23,981.00",Asset,8,"71,836.66",42,Closed,29-12-2022
LOAN21189,CUST10317,"18,25,057.00",Education,15,"51,583.52",47,Active,31-07-2024
LOAN21190,CUST10543,"11,63,525.00",Asset,10,"30,554.99",46,Active,20-01-2025
LOAN21191,CUST10307,"7,26,725.00",Education,13,"23,944.71",37,Active,23-10-2024
LOAN21192,CUST10175,"21,92,082.00",Business,14,"57,272.82",51,Closed,20-06-2021
LOAN21193,CUST10526,"29,29,224.00",Business,13,"71,934.88",54,Active,05-08-2021
LOAN21194,CUST10657,"2,05,786.00",Business,13,"5,802.15",45,Closed,05-06-2021
LOAN21195,CUST10690,"19,67,791.00",Asset,10,"50,772.89",47,Active,21-03-2023
LOAN21196,CUST10967,"3,57,476.00",Business,13,"11,287.16",39,Active,21-10-2021
LOAN21197,CUST10347,"10,19,361.00",Personal,12,"34,662.03",35,Active,12-02-2022
LOAN21198,CUST10234,"13,16,812.00",Personal,12,"41,823.92",38,Active,21-09-2021
LOAN21199,CUST10153,"9,16,563.00",Education,13,"22,207.13",55,Active,28-12-2023
LOAN21200,CUST10763,"26,87,289.00",Asset,10,"62,002.23",54,Active,16-08-2021
LOAN21201,CUST10750,"24,91,298.00",Personal,15,"65,443.82",52,Closed,29-03-2022
LOAN21202,CUST10780,"9,37,977.00",Asset,9,"39,842.39",26,Active,04-03-2022
LOAN21203,CUST10282,"12,02,119.00",Business,13,"50,003.36",28,Active,21-03-2024
LOAN21204,CUST10508,"9,83,639.00",Education,12,"35,142.90",33,Active,20-12-2023
LOAN21205,CUST10713,"15,88,912.00",Education,13,"47,289.35",42,Active,16-03-2022
LOAN21206,CUST10687,"7,07,206.00",Personal,12,"18,623.45",48,Active,22-12-2023
LOAN21207,CUST10438,"23,32,993.00",Asset,10,"64,779.13",43,Closed,22-07-2022
LOAN21208,CUST10003,"8,21,820.00",Education,13,"36,438.47",26,Closed,08-04-2023
LOAN21209,CUST10512,"13,72,978.00",Business,14,"50,366.36",33,Active,21-07-2024
LOAN21210,CUST10842,"15,49,580.00",Personal,12,"53,987.32",34,Active,25-05-2022
LOAN21211,CUST10698,"10,04,482.00",Business,15,"34,074.75",37,Active,26-02-2022
LOAN21212,CUST10568,"4,80,275.00",Asset,8,"9,872.61",59,Active,20-02-2025
LOAN21213,CUST10933,"24,02,083.00",Education,15,"66,851.77",48,Closed,26-03-2022
LOAN21214,CUST10038,"20,90,776.00",Personal,13,"92,702.39",26,Active,11-05-2025
LOAN21215,CUST10366,"24,75,315.00",Business,13,"83,403.14",36,Active,20-01-2024
LOAN21216,CUST10068,"13,80,986.00",Business,15,"33,617.38",58,Closed,14-01-2024
LOAN21217,CUST10429,"27,34,318.00",Business,14,"93,452.51",36,Closed,23-12-2021
LOAN21218,CUST10051,"25,86,275.00",Personal,12,"1,13,456.98",26,Active,23-08-2021
LOAN21219,CUST10723,"26,01,863.00",Personal,14,"67,021.24",52,Active,26-11-2024
LOAN21220,CUST10625,"29,01,440.00",Education,12,"83,350.74",43,Closed,03-06-2023
LOAN21221,CUST10341,"14,67,766.00",Asset,9,"46,674.57",36,Active,01-05-2025
LOAN21222,CUST10838,"25,26,921.00",Business,12,"88,037.85",34,Active,02-04-2023
LOAN21223,CUST10315,"22,60,468.00",Asset,9,"71,882.28",36,Active,17-12-2021
LOAN21224,CUST10385,"23,65,775.00",Business,12,"66,725.28",44,Active,10-12-2024
LOAN21225,CUST10198,"5,24,456.00",Education,14,"22,064.26",28,Active,09-07-2023
LOAN21226,CUST10038,"23,65,717.00",Asset,10,"59,004.20",49,Closed,08-04-2022
LOAN21227,CUST10460,"5,64,826.00",Personal,15,"20,023.71",35,Active,21-01-2022
LOAN21228,CUST10082,"2,78,460.00",Personal,14,"11,373.22",29,Closed,20-04-2023
LOAN21229,CUST10349,"4,88,444.00",Business,15,"19,624.97",30,Active,01-01-2022
LOAN21230,CUST10243,"3,64,012.00",Personal,15,"17,043.94",25,Active,25-03-2022
LOAN21231,CUST10186,"13,78,502.00",Business,15,"66,838.94",24,Active,21-10-2022
LOAN21232,CUST10419,"10,52,196.00",Education,15,"27,640.10",52,Active,12-12-2024
LOAN21233,CUST10541,"18,32,408.00",Business,15,"47,489.65",53,Closed,11-07-2022
LOAN21234,CUST10093,"16,64,364.00",Business,13,"38,799.36",58,Closed,28-11-2021
LOAN21235,CUST10173,"29,93,980.00",Business,15,"77,593.56",53,Active,05-06-2025
LOAN21236,CUST10107,"4,98,827.00",Business,12,"12,726.44",50,Active,11-07-2022
LOAN21237,CUST10311,"21,04,248.00",Asset,9,"45,504.27",57,Active,03-08-2022
LOAN21238,CUST10891,"8,85,611.00",Asset,8,"23,756.60",43,Closed,05-09-2023
LOAN21239,CUST10737,"26,67,989.00",Personal,12,"61,634.71",57,Closed,20-01-2024
LOAN21240,CUST10919,"17,19,616.00",Asset,8,"37,450.26",55,Closed,03-12-2021
LOAN21241,CUST10926,"9,10,704.00",Education,13,"26,606.23",43,Closed,06-10-2021
LOAN21242,CUST10816,"14,26,994.00",Asset,8,"57,926.40",27,Closed,06-06-2023
LOAN21243,CUST10468,"16,88,437.00",Asset,8,"42,741.75",46,Active,13-09-2022
LOAN21244,CUST10366,"13,20,977.00",Personal,14,"31,858.64",57,Active,18-03-2024
LOAN21245,CUST10418,"5,12,263.00",Asset,10,"23,638.34",24,Active,25-09-2022
LOAN21246,CUST10584,"24,53,752.00",Education,14,"59,924.44",56,Active,04-07-2023
LOAN21247,CUST10737,"9,90,564.00",Education,12,"27,443.62",45,Closed,31-05-2025
LOAN21248,CUST10805,"18,07,289.00",Personal,15,"65,575.44",34,Active,24-06-2022
LOAN21249,CUST10176,"15,31,763.00",Asset,8,"46,851.72",37,Closed,29-09-2022
LOAN21250,CUST10196,"18,16,113.00",Asset,10,"64,891.35",32,Active,07-06-2025
LOAN21251,CUST10641,"24,54,422.00",Personal,14,"75,660.50",41,Closed,05-06-2021
LOAN21252,CUST10712,"3,93,132.00",Personal,13,"11,700.43",42,Active,22-09-2024
LOAN21253,CUST10054,"20,66,048.00",Personal,14,"48,637.60",59,Active,19-04-2025
LOAN21254,CUST10877,"7,01,644.00",Business,15,"17,080.14",58,Active,12-06-2021
LOAN21255,CUST10605,"6,15,597.00",Asset,9,"15,873.14",46,Active,12-03-2022
LOAN21256,CUST10569,"7,41,548.00",Asset,8,"23,237.42",36,Active,03-06-2025
LOAN21257,CUST10135,"9,80,717.00",Asset,8,"41,208.61",26,Active,24-07-2023
LOAN21258,CUST10624,"20,77,705.00",Business,13,"49,047.13",57,Active,16-09-2022
LOAN21259,CUST10601,"7,35,833.00",Personal,14,"18,693.88",53,Active,12-10-2022
LOAN21260,CUST10699,"27,50,739.00",Personal,13,"78,927.61",44,Active,18-11-2023
LOAN21261,CUST10630,"19,67,063.00",Asset,8,"42,839.22",55,Active,22-02-2024
LOAN21262,CUST10940,"5,49,258.00",Education,13,"16,993.90",40,Active,19-03-2023
LOAN21263,CUST10013,"8,09,644.00",Personal,15,"21,268.51",52,Active,07-06-2025
LOAN21264,CUST10578,"13,69,144.00",Education,15,"48,537.68",35,Active,04-03-2024
LOAN21265,CUST10946,"21,26,884.00",Personal,12,"75,988.12",33,Active,12-07-2022
LOAN21266,CUST10686,"14,20,128.00",Asset,8,"29,192.38",59,Active,14-05-2023
LOAN21267,CUST10799,"2,11,437.00",Business,13,"5,055.84",56,Active,25-04-2025
LOAN21268,CUST10935,"22,57,130.00",Education,12,"73,284.61",37,Active,11-12-2022
LOAN21269,CUST10458,"9,01,957.00",Asset,10,"22,875.96",48,Active,01-10-2024
LOAN21270,CUST10281,"8,94,481.00",Business,15,"30,343.21",37,Active,05-12-2022
LOAN21271,CUST10994,"1,05,478.00",Business,12,"2,691.03",50,Active,22-05-2023
LOAN21272,CUST10917,"27,24,083.00",Education,12,"74,170.65",46,Active,04-07-2023
LOAN21273,CUST10221,"6,18,709.00",Asset,10,"14,941.29",51,Active,04-03-2025
LOAN21274,CUST10482,"15,72,079.00",Personal,15,"73,608.62",25,Active,10-06-2021
LOAN21275,CUST10108,"4,72,099.00",Education,12,"14,378.06",40,Closed,16-10-2022
LOAN21276,CUST10628,"19,66,539.00",Business,13,"50,390.89",51,Active,11-06-2023
LOAN21277,CUST10808,"5,24,650.00",Asset,9,"19,594.71",30,Active,17-11-2023
LOAN21278,CUST10911,"7,45,184.00",Education,15,"25,278.66",37,Active,09-07-2024
LOAN21279,CUST10993,"20,60,600.00",Business,14,"98,935.35",24,Active,03-04-2023
LOAN21280,CUST10563,"20,78,561.00",Business,12,"55,645.39",47,Active,01-02-2024
LOAN21281,CUST10568,"16,21,348.00",Education,15,"40,941.39",55,Active,06-11-2022
LOAN21282,CUST10814,"3,21,747.00",Personal,13,"8,631.67",48,Active,17-02-2024
LOAN21283,CUST10369,"27,20,866.00",Personal,13,"68,714.43",52,Active,03-04-2022
LOAN21284,CUST10892,"10,37,341.00",Education,12,"24,282.33",56,Active,04-08-2023
LOAN21285,CUST10120,"6,16,629.00",Personal,12,"15,493.92",51,Active,15-08-2023
LOAN21286,CUST10351,"18,57,806.00",Asset,10,"40,523.88",58,Closed,21-07-2023
LOAN21287,CUST10171,"21,15,644.00",Asset,10,"75,593.86",32,Active,15-03-2022
LOAN21288,CUST10200,"19,13,360.00",Asset,10,"43,509.83",55,Active,19-06-2024
LOAN21289,CUST10358,"23,44,036.00",Business,12,"96,397.16",28,Active,01-04-2025
LOAN21290,CUST10468,"25,18,537.00",Asset,9,"57,763.80",53,Active,02-07-2023
LOAN21291,CUST10815,"21,15,337.00",Education,12,"50,887.78",54,Active,29-12-2023
LOAN21292,CUST10477,"10,88,303.00",Personal,15,"36,153.24",38,Active,12-06-2021
LOAN21293,CUST10141,"11,52,458.00",Business,13,"27,557.37",56,Active,01-04-2022
LOAN21294,CUST10299,"16,86,367.00",Asset,10,"36,299.07",59,Active,10-02-2024
LOAN21295,CUST10574,"4,15,655.00",Personal,14,"14,533.26",35,Active,17-11-2022
LOAN21296,CUST10547,"7,67,034.00",Asset,10,"24,176.18",37,Closed,15-08-2022
LOAN21297,CUST10406,"24,95,592.00",Personal,13,"1,10,651.43",26,Active,02-06-2023
LOAN21298,CUST10433,"9,87,006.00",Personal,12,"24,082.51",53,Closed,06-11-2024
LOAN21299,CUST10195,"6,00,161.00",Education,13,"19,774.58",37,Active,21-06-2021
LOAN21300,CUST10720,"18,04,465.00",Personal,13,"65,328.63",33,Active,14-11-2021
LOAN21301,CUST10479,"24,42,589.00",Asset,10,"92,357.73",30,Active,24-08-2021
LOAN21302,CUST10365,"10,80,582.00",Business,12,"27,151.57",51,Active,16-12-2021
LOAN21303,CUST10702,"12,06,026.00",Asset,10,"48,471.12",28,Active,13-08-2024
LOAN21304,CUST10816,"12,32,082.00",Business,13,"31,571.06",51,Closed,23-06-2024
LOAN21305,CUST10899,"1,57,674.00",Asset,9,"6,264.19",28,Closed,10-03-2025
LOAN21306,CUST10947,"15,44,096.00",Business,12,"55,166.59",33,Active,19-08-2024
LOAN21307,CUST10217,"13,51,985.00",Business,15,"37,626.75",48,Active,23-08-2023
LOAN21308,CUST10128,"23,39,219.00",Education,12,"81,498.32",34,Active,29-01-2024
LOAN21309,CUST10067,"10,66,537.00",Personal,12,"28,552.38",47,Active,01-07-2022
LOAN21310,CUST10654,"21,62,470.00",Business,12,"49,316.70",58,Active,15-09-2023
LOAN21311,CUST10706,"13,87,518.00",Asset,9,"43,083.58",37,Closed,23-08-2021
LOAN21312,CUST10147,"28,82,125.00",Personal,12,"93,576.98",37,Active,10-09-2024
LOAN21313,CUST10443,"2,10,612.00",Education,13,"5,562.18",49,Active,19-02-2024
LOAN21314,CUST10352,"3,89,975.00",Asset,10,"9,132.26",53,Active,09-06-2024
LOAN21315,CUST10500,"17,66,018.00",Business,13,"60,896.25",35,Active,30-08-2023
LOAN21316,CUST10471,"24,51,698.00",Asset,10,"69,424.29",42,Active,17-07-2024
LOAN21317,CUST10897,"1,04,367.00",Business,13,"3,981.62",31,Closed,27-10-2021
LOAN21318,CUST10599,"8,32,246.00",Education,12,"28,995.43",34,Active,04-10-2024
LOAN21319,CUST10175,"22,35,087.00",Education,13,"73,643.42",37,Active,01-01-2023
LOAN21320,CUST10359,"26,99,696.00",Asset,10,"63,220.29",53,Closed,29-11-2022
LOAN21321,CUST10969,"19,37,655.00",Education,12,"73,002.57",31,Closed,24-06-2022
LOAN21322,CUST10053,"15,75,760.00",Personal,15,"43,200.46",49,Active,11-09-2021
LOAN21323,CUST10858,"21,14,257.00",Education,14,"56,049.98",50,Active,12-08-2022
LOAN21324,CUST10598,"28,56,568.00",Business,14,"1,28,007.25",26,Closed,07-10-2021
LOAN21325,CUST10174,"7,36,057.00",Business,15,"19,335.46",52,Active,05-06-2023
LOAN21326,CUST10945,"16,87,072.00",Asset,8,"57,122.54",33,Closed,15-06-2023
LOAN21327,CUST10548,"7,20,098.00",Personal,14,"24,075.53",37,Active,19-04-2024
LOAN21328,CUST10332,"8,77,974.00",Personal,12,"27,297.61",39,Active,09-04-2022
LOAN21329,CUST10488,"3,41,169.00",Asset,10,"7,648.90",56,Closed,23-12-2023
LOAN21330,CUST10284,"20,32,316.00",Business,13,"46,241.43",60,Active,13-05-2022
LOAN21331,CUST10896,"16,77,402.00",Business,12,"78,961.14",24,Active,25-04-2023
LOAN21332,CUST10709,"7,20,731.00",Asset,9,"18,930.15",45,Active,05-06-2023
LOAN21333,CUST10765,"20,33,953.00",Asset,8,"44,975.63",54,Active,01-06-2024
LOAN21334,CUST10055,"22,16,685.00",Personal,14,"90,536.66",29,Active,02-10-2023
LOAN21335,CUST10103,"27,77,383.00",Asset,9,"78,940.90",41,Active,23-02-2025
LOAN21336,CUST10984,"19,41,829.00",Education,15,"59,709.42",42,Active,14-04-2022
LOAN21337,CUST10711,"26,08,400.00",Personal,12,"76,362.54",42,Active,10-07-2024
LOAN21338,CUST10749,"13,30,342.00",Asset,8,"27,346.72",59,Active,18-11-2022
LOAN21339,CUST10340,"21,47,073.00",Asset,9,"45,788.42",58,Closed,31-08-2022
LOAN21340,CUST10009,"1,95,365.00",Asset,9,"6,212.55",36,Closed,14-01-2024
LOAN21341,CUST10513,"3,38,936.00",Asset,10,"11,204.68",35,Active,09-03-2024
LOAN21342,CUST10978,"8,12,317.00",Business,12,"38,238.58",24,Active,13-04-2023
LOAN21343,CUST10393,"10,61,707.00",Asset,9,"25,542.40",50,Active,16-02-2022
LOAN21344,CUST10663,"15,64,171.00",Business,12,"58,931.29",31,Active,27-01-2025
LOAN21345,CUST10267,"8,20,739.00",Personal,14,"36,778.59",26,Active,16-01-2023
LOAN21346,CUST10188,"29,76,760.00",Business,12,"77,141.96",49,Active,20-03-2023
LOAN21347,CUST10467,"6,84,152.00",Asset,10,"16,021.17",53,Active,04-06-2022
LOAN21348,CUST10272,"25,55,998.00",Personal,15,"97,403.73",32,Active,09-02-2022
LOAN21349,CUST10982,"19,79,034.00",Asset,9,"76,187.33",29,Active,09-02-2023
LOAN21350,CUST10561,"25,66,686.00",Business,13,"66,756.53",50,Active,05-01-2022
LOAN21351,CUST10476,"24,32,545.00",Business,15,"58,530.89",59,Active,17-06-2023
LOAN21352,CUST10521,"10,09,899.00",Asset,8,"21,052.05",58,Closed,28-07-2023
LOAN21353,CUST10100,"8,35,290.00",Education,15,"22,567.55",50,Active,27-08-2022
LOAN21354,CUST10636,"8,38,441.00",Personal,14,"35,273.84",28,Closed,11-10-2023
LOAN21355,CUST10480,"21,74,989.00",Business,14,"50,608.19",60,Active,20-08-2024
LOAN21356,CUST10074,"13,66,533.00",Business,12,"35,413.35",49,Active,12-01-2025
LOAN21357,CUST10033,"15,75,154.00",Business,14,"57,782.99",33,Active,04-11-2021
LOAN21358,CUST10192,"4,95,326.00",Education,12,"15,400.48",39,Active,08-04-2023
LOAN21359,CUST10481,"6,76,132.00",Asset,10,"20,832.02",38,Active,09-04-2024
LOAN21360,CUST10801,"13,91,933.00",Personal,14,"34,432.35",55,Active,28-11-2021
LOAN21361,CUST10922,"9,27,513.00",Education,13,"39,805.36",27,Closed,13-03-2025
LOAN21362,CUST10657,"6,94,511.00",Asset,10,"14,949.36",59,Closed,10-04-2024
LOAN21363,CUST10144,"71,925.00",Personal,14,"3,025.94",28,Active,09-02-2022
LOAN21364,CUST10349,"25,02,610.00",Asset,8,"89,626.37",31,Active,26-09-2023
LOAN21365,CUST10793,"17,46,303.00",Education,15,"63,362.63",34,Closed,14-02-2023
LOAN21366,CUST10170,"20,91,520.00",Asset,10,"89,805.61",26,Active,30-12-2024
LOAN21367,CUST10085,"9,49,496.00",Business,12,"44,696.07",24,Active,25-07-2024
LOAN21368,CUST10390,"25,07,025.00",Education,13,"67,257.20",48,Active,08-04-2024
LOAN21369,CUST10740,"22,64,477.00",Personal,13,"64,975.18",44,Active,15-12-2021
LOAN21370,CUST10689,"3,82,389.00",Asset,10,"13,663.10",32,Active,03-03-2022
LOAN21371,CUST10512,"19,97,463.00",Asset,8,"49,644.92",47,Active,28-07-2024
LOAN21372,CUST10903,"14,83,830.00",Business,14,"50,713.79",36,Active,29-01-2024
LOAN21373,CUST10694,"14,12,797.00",Asset,9,"56,128.61",28,Closed,01-03-2023
LOAN21374,CUST10469,"18,92,966.00",Asset,9,"46,307.47",49,Active,06-07-2023
LOAN21375,CUST10452,"20,72,460.00",Education,13,"71,463.06",35,Active,30-05-2025
LOAN21376,CUST10209,"22,72,630.00",Business,14,"53,500.82",59,Active,05-04-2025
LOAN21377,CUST10986,"12,12,136.00",Personal,15,"45,052.51",33,Closed,09-05-2023
LOAN21378,CUST10429,"2,85,190.00",Personal,14,"6,964.78",56,Active,31-08-2024
LOAN21379,CUST10513,"28,34,481.00",Personal,15,"80,113.93",47,Active,31-10-2022
LOAN21380,CUST10755,"10,98,340.00",Asset,9,"24,444.71",55,Active,16-07-2023
LOAN21381,CUST10695,"5,37,629.00",Asset,8,"11,708.63",55,Active,18-03-2023
LOAN21382,CUST10052,"24,22,031.00",Asset,10,"1,07,724.86",25,Active,16-05-2022
LOAN21383,CUST10700,"16,12,635.00",Business,12,"43,908.42",46,Active,01-09-2022
LOAN21384,CUST10100,"6,62,100.00",Asset,10,"23,657.43",32,Closed,01-08-2023
LOAN21385,CUST10718,"24,13,269.00",Education,12,"73,497.55",40,Active,13-04-2023
LOAN21386,CUST10497,"15,00,472.00",Education,13,"34,552.20",59,Active,28-07-2022
LOAN21387,CUST10286,"7,46,133.00",Education,13,"20,016.88",48,Closed,01-07-2023
LOAN21388,CUST11000,"26,02,219.00",Asset,10,"1,11,733.98",26,Active,22-01-2025
LOAN21389,CUST10701,"27,81,933.00",Education,13,"91,661.34",37,Active,11-02-2023
LOAN21390,CUST10124,"23,09,559.00",Personal,12,"89,491.05",30,Active,26-04-2024
LOAN21391,CUST10019,"12,45,423.00",Education,13,"50,274.63",29,Active,06-04-2024
LOAN21392,CUST10689,"6,34,245.00",Personal,14,"18,841.80",43,Closed,06-07-2024
LOAN21393,CUST10319,"26,55,774.00",Personal,15,"66,228.07",56,Active,02-10-2022
LOAN21394,CUST10455,"7,27,450.00",Business,15,"28,450.14",31,Closed,01-02-2022
LOAN21395,CUST10273,"28,92,503.00",Business,15,"1,00,269.57",36,Active,27-03-2023
LOAN21396,CUST10528,"28,91,701.00",Business,13,"81,531.73",45,Active,05-07-2021
LOAN21397,CUST10024,"21,08,500.00",Business,13,"74,466.86",34,Closed,27-10-2021
LOAN21398,CUST10589,"23,28,550.00",Asset,9,"86,967.06",30,Active,06-08-2022
LOAN21399,CUST10027,"14,81,924.00",Asset,8,"37,514.00",46,Closed,21-11-2024
LOAN21400,CUST10606,"95,875.00",Education,15,"3,749.62",31,Closed,21-08-2024
LOAN21401,CUST10339,"16,62,252.00",Personal,14,"44,731.09",49,Active,30-04-2024
LOAN21402,CUST10195,"8,71,583.00",Business,15,"21,735.00",56,Active,04-09-2021
LOAN21403,CUST10862,"2,09,104.00",Education,13,"6,742.22",38,Active,05-08-2022
LOAN21404,CUST10771,"1,46,004.00",Asset,10,"3,904.16",45,Active,10-02-2023
LOAN21405,CUST10399,"4,36,040.00",Education,12,"11,482.61",48,Active,06-02-2025
LOAN21406,CUST10795,"26,05,610.00",Business,14,"83,540.94",39,Active,24-10-2022
LOAN21407,CUST10280,"16,24,711.00",Education,14,"40,722.86",54,Active,22-09-2024
LOAN21408,CUST10102,"26,58,984.00",Business,13,"68,134.21",51,Active,11-10-2022
LOAN21409,CUST10073,"16,31,538.00",Asset,9,"36,311.58",55,Active,13-03-2025
LOAN21410,CUST10323,"15,45,184.00",Asset,10,"64,145.66",27,Active,22-08-2023
LOAN21411,CUST10348,"10,46,540.00",Education,14,"29,528.47",46,Active,31-10-2024
LOAN21412,CUST10096,"20,05,253.00",Personal,13,"49,929.57",53,Active,08-11-2021
LOAN21413,CUST10889,"9,23,185.00",Asset,8,"28,929.26",36,Active,13-07-2022
LOAN21414,CUST10278,"3,99,825.00",Business,14,"10,157.58",53,Active,20-02-2023
LOAN21415,CUST10708,"21,60,020.00",Asset,10,"92,746.86",26,Closed,08-08-2023
LOAN21416,CUST10163,"16,73,993.00",Education,14,"75,014.23",26,Active,21-01-2025
LOAN21417,CUST10882,"3,52,704.00",Education,12,"13,666.61",30,Active,12-02-2022
LOAN21418,CUST10436,"27,90,218.00",Business,13,"1,03,646.27",32,Active,18-10-2024
LOAN21419,CUST10396,"24,10,058.00",Asset,9,"58,957.05",49,Active,21-10-2023
LOAN21420,CUST10549,"9,76,561.00",Personal,12,"22,271.18",58,Active,13-03-2023
LOAN21421,CUST10155,"5,26,865.00",Asset,9,"10,936.85",60,Active,30-12-2024
LOAN21422,CUST10857,"25,70,146.00",Asset,9,"62,873.27",49,Active,08-05-2023
LOAN21423,CUST10913,"8,78,372.00",Asset,9,"24,965.76",41,Active,10-12-2024
LOAN21424,CUST10657,"5,88,169.00",Asset,8,"13,421.84",52,Closed,14-05-2023
LOAN21425,CUST10537,"3,36,690.00",Business,12,"8,459.94",51,Active,13-11-2024
LOAN21426,CUST10177,"8,95,125.00",Asset,8,"29,510.87",34,Active,12-03-2022
LOAN21427,CUST10085,"6,26,399.00",Asset,8,"17,892.50",40,Active,01-04-2025
LOAN21428,CUST10713,"6,34,053.00",Personal,14,"27,511.55",27,Active,02-08-2022
LOAN21429,CUST10531,"8,39,896.00",Personal,12,"26,113.71",39,Active,02-05-2023
LOAN21430,CUST10951,"7,06,936.00",Asset,10,"15,216.81",59,Closed,16-10-2022
LOAN21431,CUST10847,"24,34,656.00",Education,12,"89,280.99",32,Active,17-05-2024
LOAN21432,CUST10437,"26,38,102.00",Business,15,"1,00,532.54",32,Active,10-06-2021
LOAN21433,CUST10541,"3,12,866.00",Asset,9,"7,653.62",49,Active,01-12-2023
LOAN21434,CUST10834,"28,04,663.00",Business,12,"93,154.95",36,Active,31-08-2024
LOAN21435,CUST10172,"12,33,413.00",Asset,10,"36,386.66",40,Active,12-10-2021
LOAN21436,CUST10498,"20,82,135.00",Personal,15,"52,576.93",55,Closed,07-07-2021
LOAN21437,CUST10416,"6,80,683.00",Asset,9,"16,938.83",48,Active,29-04-2025
LOAN21438,CUST10350,"16,48,458.00",Asset,10,"37,485.95",55,Active,31-08-2022
LOAN21439,CUST10841,"6,56,567.00",Education,12,"17,577.03",47,Active,16-01-2025
LOAN21440,CUST10169,"20,11,612.00",Asset,10,"45,744.08",55,Closed,05-12-2021
LOAN21441,CUST10936,"3,54,260.00",Education,14,"10,920.49",41,Active,07-03-2024
LOAN21442,CUST10675,"10,58,683.00",Personal,15,"47,944.88",26,Active,19-04-2023
LOAN21443,CUST10438,"11,28,516.00",Business,14,"28,285.89",54,Active,21-06-2024
LOAN21444,CUST10604,"1,55,378.00",Education,12,"7,314.18",24,Active,20-11-2024
LOAN21445,CUST10143,"17,60,700.00",Asset,10,"38,405.73",58,Closed,29-08-2022
LOAN21446,CUST10932,"28,40,383.00",Asset,10,"1,26,331.93",25,Active,20-07-2022
LOAN21447,CUST10654,"17,61,854.00",Asset,9,"77,550.64",25,Closed,18-03-2022
LOAN21448,CUST10385,"28,24,134.00",Asset,8,"1,14,640.93",27,Active,07-12-2021
LOAN21449,CUST10553,"66,585.00",Personal,14,"2,134.84",39,Active,01-09-2024
LOAN21450,CUST10587,"29,18,903.00",Asset,9,"1,00,178.15",33,Active,13-01-2023
LOAN21451,CUST10213,"24,08,066.00",Personal,15,"87,373.95",34,Active,08-08-2023
LOAN21452,CUST10599,"97,600.00",Asset,10,"2,128.93",58,Active,06-09-2022
LOAN21453,CUST10953,"23,76,106.00",Business,13,"56,091.30",57,Active,10-08-2022
LOAN21454,CUST10900,"18,88,649.00",Education,15,"45,443.89",59,Active,20-04-2023
LOAN21455,CUST10454,"14,67,817.00",Business,15,"40,241.14",49,Active,29-09-2024
LOAN21456,CUST10872,"2,60,155.00",Personal,12,"8,262.91",38,Active,10-09-2024
LOAN21457,CUST10726,"23,69,237.00",Asset,8,"67,675.02",40,Active,07-03-2024
LOAN21458,CUST10953,"26,20,311.00",Personal,13,"66,174.95",52,Active,13-04-2025
LOAN21459,CUST10924,"20,30,042.00",Business,12,"46,296.58",58,Active,26-09-2021
LOAN21460,CUST10968,"12,18,239.00",Education,13,"28,758.23",57,Active,07-07-2021
LOAN21461,CUST10641,"19,64,008.00",Asset,9,"43,711.05",55,Active,03-08-2022
LOAN21462,CUST10388,"23,70,519.00",Education,12,"66,859.08",44,Active,11-02-2024
LOAN21463,CUST10079,"27,73,077.00",Asset,9,"82,274.24",39,Active,05-06-2025
LOAN21464,CUST10450,"25,64,008.00",Business,14,"1,18,835.99",25,Active,15-02-2022
LOAN21465,CUST10478,"24,58,038.00",Business,12,"56,784.51",57,Active,10-10-2024
LOAN21466,CUST10728,"14,23,028.00",Asset,8,"46,915.00",34,Active,25-06-2022
LOAN21467,CUST10311,"14,78,884.00",Asset,10,"38,158.12",47,Active,06-08-2023
LOAN21468,CUST10313,"9,94,436.00",Asset,10,"29,971.06",39,Active,20-10-2023
LOAN21469,CUST10461,"5,32,495.00",Business,15,"25,818.90",24,Active,28-05-2024
LOAN21470,CUST10921,"26,63,909.00",Education,14,"1,02,901.58",31,Active,08-07-2023
LOAN21471,CUST10121,"18,31,770.00",Asset,10,"51,869.90",42,Closed,26-03-2023
LOAN21472,CUST10023,"14,78,602.00",Education,14,"49,435.11",37,Active,22-06-2023
LOAN21473,CUST10775,"20,10,289.00",Business,13,"55,723.17",46,Active,27-04-2023
LOAN21474,CUST10792,"25,03,757.00",Asset,9,"53,395.05",58,Closed,19-01-2022
LOAN21475,CUST10987,"5,55,918.00",Business,12,"15,401.73",45,Active,09-06-2025
LOAN21476,CUST10115,"6,21,662.00",Asset,8,"27,078.83",25,Active,28-03-2025
LOAN21477,CUST10028,"22,08,322.00",Personal,14,"87,666.77",30,Active,19-05-2023
LOAN21478,CUST10130,"11,68,517.00",Business,13,"30,860.09",49,Active,07-10-2023
LOAN21479,CUST10723,"19,74,879.00",Asset,10,"58,260.49",40,Closed,04-08-2023
LOAN21480,CUST10532,"18,43,551.00",Business,14,"50,377.75",48,Active,26-10-2024
LOAN21481,CUST10992,"19,61,222.00",Education,15,"72,894.43",33,Active,09-02-2023
LOAN21482,CUST10859,"3,74,961.00",Education,14,"9,940.40",50,Closed,17-07-2021
